ibu_id,nama_ibu,tanggal_lahir,pendidikan,pekerjaan,alamat
I012409,Ibu_12409,1992-11-12,D3,IRT,"Desa_94, Jember"
I012410,Ibu_12410,1992-05-16,SMP,IRT,"Desa_70, Jember"
I012411,Ibu_12411,1999-03-10,Tidak Sekolah,IRT,"Desa_145, Jember"
I012412,Ibu_12412,2003-05-09,D3,IRT,"Desa_195, Jember"
I012413,Ibu_12413,2012-03-24,S1,Petani,"Desa_112, Jember"
I012414,Ibu_12414,1990-04-06,S1,Petani,"Desa_139, Jember"
I012415,Ibu_12415,1993-09-09,D3,IRT,"Desa_65, Jember"
I012416,Ibu_12416,2008-07-06,SMP,Tidak Bekerja,"Desa_122, Jember"
I012417,Ibu_12417,1983-11-25,SD,Petani,"Desa_41, Jember"
I012418,Ibu_12418,1993-09-16,S1,Petani,"Desa_117, Jember"
I012419,Ibu_12419,1998-03-27,SMP,Pedagang,"Desa_176, Jember"
I012420,Ibu_12420,1994-01-10,Tidak Sekolah,IRT,"Desa_103, Jember"
I012421,Ibu_12421,1984-01-16,SMA,Karyawan,"Desa_11, Jember"
I012422,Ibu_12422,2008-06-20,D3,IRT,"Desa_67, Jember"
I012423,Ibu_12423,1983-07-26,S1,Tidak Bekerja,"Desa_18, Jember"
I012424,Ibu_12424,1983-06-10,Tidak Sekolah,Tidak Bekerja,"Desa_188, Jember"
I012425,Ibu_12425,2012-09-28,SD,IRT,"Desa_45, Jember"
I012426,Ibu_12426,1990-10-07,Tidak Sekolah,Tidak Bekerja,"Desa_140, Jember"
I012427,Ibu_12427,1984-03-14,SD,Karyawan,"Desa_24, Jember"
I012428,Ibu_12428,1987-05-29,SD,Pedagang,"Desa_123, Jember"
I012429,Ibu_12429,2005-10-21,SMA,Karyawan,"Desa_128, Jember"
I012430,Ibu_12430,1982-07-29,S1,Tidak Bekerja,"Desa_29, Jember"
I012431,Ibu_12431,1983-10-17,SMP,Tidak Bekerja,"Desa_125, Jember"
I012432,Ibu_12432,1992-10-27,SMP,Pedagang,"Desa_24, Jember"
I012433,Ibu_12433,2004-11-09,Tidak Sekolah,IRT,"Desa_99, Jember"
I012434,Ibu_12434,2002-02-08,Tidak Sekolah,Karyawan,"Desa_150, Jember"
I012435,Ibu_12435,1980-06-24,Tidak Sekolah,Karyawan,"Desa_152, Jember"
I012436,Ibu_12436,1999-01-07,Tidak Sekolah,IRT,"Desa_74, Jember"
I012437,Ibu_12437,2010-05-15,SMA,Tidak Bekerja,"Desa_70, Jember"
I012438,Ibu_12438,2002-10-26,D3,IRT,"Desa_80, Jember"
I012439,Ibu_12439,2012-10-12,SMP,Karyawan,"Desa_48, Jember"
I012440,Ibu_12440,1986-02-13,SMP,Karyawan,"Desa_166, Jember"
I012441,Ibu_12441,2001-07-07,S1,Pedagang,"Desa_144, Jember"
I012442,Ibu_12442,2002-05-01,Tidak Sekolah,Pedagang,"Desa_49, Jember"
I012443,Ibu_12443,2003-02-06,D3,Pedagang,"Desa_150, Jember"
I012444,Ibu_12444,2010-09-25,SD,Tidak Bekerja,"Desa_97, Jember"
I012445,Ibu_12445,2010-05-11,Tidak Sekolah,IRT,"Desa_55, Jember"
I012446,Ibu_12446,2003-11-18,SMP,Pedagang,"Desa_45, Jember"
I012447,Ibu_12447,2011-04-22,SMP,Petani,"Desa_70, Jember"
I012448,Ibu_12448,1985-08-04,SMP,Tidak Bekerja,"Desa_127, Jember"
I012449,Ibu_12449,1998-03-10,SD,Pedagang,"Desa_11, Jember"
I012450,Ibu_12450,1980-08-15,SD,Karyawan,"Desa_3, Jember"
I012451,Ibu_12451,2007-08-24,Tidak Sekolah,IRT,"Desa_80, Jember"
I012452,Ibu_12452,1988-07-12,Tidak Sekolah,Karyawan,"Desa_43, Jember"
I012453,Ibu_12453,1980-04-29,D3,Petani,"Desa_150, Jember"
I012454,Ibu_12454,2012-01-13,SMA,Petani,"Desa_175, Jember"
I012455,Ibu_12455,1999-01-23,S1,Petani,"Desa_169, Jember"
I012456,Ibu_12456,2011-07-08,SMA,Karyawan,"Desa_96, Jember"
I012457,Ibu_12457,2003-12-20,S1,Karyawan,"Desa_83, Jember"
I012458,Ibu_12458,1995-06-24,D3,Petani,"Desa_186, Jember"
I012459,Ibu_12459,1990-12-15,Tidak Sekolah,Karyawan,"Desa_182, Jember"
I012460,Ibu_12460,2009-08-28,SMP,IRT,"Desa_70, Jember"
I012461,Ibu_12461,2003-09-09,SMA,IRT,"Desa_121, Jember"
I012462,Ibu_12462,2010-09-07,SMP,Pedagang,"Desa_30, Jember"
I012463,Ibu_12463,2007-04-30,S1,Pedagang,"Desa_43, Jember"
I012464,Ibu_12464,1981-11-24,D3,IRT,"Desa_13, Jember"
I012465,Ibu_12465,2007-03-31,SD,Petani,"Desa_10, Jember"
I012466,Ibu_12466,2000-02-15,SMP,Karyawan,"Desa_113, Jember"
I012467,Ibu_12467,1987-07-24,S1,IRT,"Desa_60, Jember"
I012468,Ibu_12468,2010-04-04,SMA,Petani,"Desa_23, Jember"
I012469,Ibu_12469,2003-06-26,SD,Tidak Bekerja,"Desa_99, Jember"
I012470,Ibu_12470,1990-02-04,SMA,Pedagang,"Desa_143, Jember"
I012471,Ibu_12471,1987-11-04,SMA,Karyawan,"Desa_11, Jember"
I012472,Ibu_12472,1983-05-15,SMP,Pedagang,"Desa_138, Jember"
I012473,Ibu_12473,1996-06-18,Tidak Sekolah,Pedagang,"Desa_12, Jember"
I012474,Ibu_12474,1985-12-24,SD,Tidak Bekerja,"Desa_98, Jember"
I012475,Ibu_12475,2003-01-16,SMA,Petani,"Desa_144, Jember"
I012476,Ibu_12476,1995-11-06,Tidak Sekolah,IRT,"Desa_47, Jember"
I012477,Ibu_12477,1982-04-14,S1,Tidak Bekerja,"Desa_70, Jember"
I012478,Ibu_12478,1998-12-17,Tidak Sekolah,Tidak Bekerja,"Desa_37, Jember"
I012479,Ibu_12479,2002-03-24,SD,Pedagang,"Desa_63, Jember"
I012480,Ibu_12480,1997-01-02,Tidak Sekolah,Karyawan,"Desa_159, Jember"
I012481,Ibu_12481,1987-08-25,SMP,Tidak Bekerja,"Desa_163, Jember"
I012482,Ibu_12482,1996-09-28,Tidak Sekolah,Tidak Bekerja,"Desa_154, Jember"
I012483,Ibu_12483,1985-01-29,S1,Karyawan,"Desa_122, Jember"
I012484,Ibu_12484,1995-02-28,D3,Pedagang,"Desa_164, Jember"
I012485,Ibu_12485,2010-06-17,SD,Tidak Bekerja,"Desa_113, Jember"
I012486,Ibu_12486,1991-03-16,D3,Tidak Bekerja,"Desa_101, Jember"
I012487,Ibu_12487,2004-03-07,SD,Petani,"Desa_178, Jember"
I012488,Ibu_12488,1985-04-15,SMA,Petani,"Desa_124, Jember"
I012489,Ibu_12489,1993-01-04,S1,Tidak Bekerja,"Desa_82, Jember"
I012490,Ibu_12490,1993-06-02,SD,Karyawan,"Desa_51, Jember"
I012491,Ibu_12491,2001-09-02,SMP,Pedagang,"Desa_33, Jember"
I012492,Ibu_12492,1993-03-02,SMP,Pedagang,"Desa_160, Jember"
I012493,Ibu_12493,1991-11-16,SMA,Petani,"Desa_146, Jember"
I012494,Ibu_12494,1989-07-22,SD,Tidak Bekerja,"Desa_146, Jember"
I012495,Ibu_12495,1980-02-06,D3,IRT,"Desa_138, Jember"
I012496,Ibu_12496,2008-04-24,SMA,Tidak Bekerja,"Desa_57, Jember"
I012497,Ibu_12497,2005-07-07,SMA,IRT,"Desa_148, Jember"
I012498,Ibu_12498,1997-08-28,D3,Petani,"Desa_26, Jember"
I012499,Ibu_12499,1989-10-02,SMA,Petani,"Desa_142, Jember"
I012500,Ibu_12500,1993-09-03,D3,Tidak Bekerja,"Desa_123, Jember"
I012501,Ibu_12501,2008-11-03,D3,Pedagang,"Desa_180, Jember"
I012502,Ibu_12502,2003-02-15,Tidak Sekolah,Tidak Bekerja,"Desa_88, Jember"
I012503,Ibu_12503,1981-08-03,S1,Karyawan,"Desa_156, Jember"
I012504,Ibu_12504,2000-10-08,SMA,Karyawan,"Desa_147, Jember"
I012505,Ibu_12505,2007-09-17,SD,IRT,"Desa_14, Jember"
I012506,Ibu_12506,2001-11-25,Tidak Sekolah,Pedagang,"Desa_93, Jember"
I012507,Ibu_12507,1982-07-31,S1,Pedagang,"Desa_129, Jember"
I012508,Ibu_12508,1995-12-16,SD,Pedagang,"Desa_136, Jember"
I012509,Ibu_12509,1980-04-06,SMA,Petani,"Desa_77, Jember"
I012510,Ibu_12510,2007-08-11,SD,Petani,"Desa_30, Jember"
I012511,Ibu_12511,2000-08-25,Tidak Sekolah,Karyawan,"Desa_150, Jember"
I012512,Ibu_12512,1994-09-26,S1,Petani,"Desa_195, Jember"
I012513,Ibu_12513,1993-05-20,Tidak Sekolah,Karyawan,"Desa_166, Jember"
I012514,Ibu_12514,1995-11-16,S1,IRT,"Desa_194, Jember"
I012515,Ibu_12515,1984-10-21,S1,Tidak Bekerja,"Desa_184, Jember"
I012516,Ibu_12516,1980-03-25,SMA,IRT,"Desa_80, Jember"
I012517,Ibu_12517,1995-09-08,D3,Tidak Bekerja,"Desa_132, Jember"
I012518,Ibu_12518,2012-05-28,D3,Pedagang,"Desa_47, Jember"
I012519,Ibu_12519,1988-05-08,Tidak Sekolah,Karyawan,"Desa_71, Jember"
I012520,Ibu_12520,1998-01-13,SMA,Pedagang,"Desa_107, Jember"
I012521,Ibu_12521,1995-11-26,SMP,Petani,"Desa_76, Jember"
I012522,Ibu_12522,1980-05-25,SD,Karyawan,"Desa_175, Jember"
I012523,Ibu_12523,1984-07-18,SD,Tidak Bekerja,"Desa_198, Jember"
I012524,Ibu_12524,1999-04-29,D3,Pedagang,"Desa_30, Jember"
I012525,Ibu_12525,2002-01-26,SMA,Karyawan,"Desa_18, Jember"
I012526,Ibu_12526,1988-11-10,Tidak Sekolah,Karyawan,"Desa_136, Jember"
I012527,Ibu_12527,1983-10-20,SMA,Petani,"Desa_134, Jember"
I012528,Ibu_12528,2003-09-25,D3,IRT,"Desa_2, Jember"
I012529,Ibu_12529,2003-01-26,SMP,Tidak Bekerja,"Desa_60, Jember"
I012530,Ibu_12530,1986-11-23,SMP,Petani,"Desa_186, Jember"
I012531,Ibu_12531,1998-06-04,S1,Pedagang,"Desa_70, Jember"
I012532,Ibu_12532,1985-07-22,S1,Petani,"Desa_103, Jember"
I012533,Ibu_12533,2001-11-11,D3,Tidak Bekerja,"Desa_116, Jember"
I012534,Ibu_12534,1980-04-23,S1,IRT,"Desa_12, Jember"
I012535,Ibu_12535,1986-12-24,S1,IRT,"Desa_180, Jember"
I012536,Ibu_12536,2009-06-15,S1,Petani,"Desa_5, Jember"
I012537,Ibu_12537,1991-03-22,D3,Pedagang,"Desa_109, Jember"
I012538,Ibu_12538,1990-02-21,Tidak Sekolah,Tidak Bekerja,"Desa_28, Jember"
I012539,Ibu_12539,2001-02-10,D3,Petani,"Desa_193, Jember"
I012540,Ibu_12540,1997-09-25,SMA,Karyawan,"Desa_109, Jember"
I012541,Ibu_12541,1996-10-15,D3,Tidak Bekerja,"Desa_155, Jember"
I012542,Ibu_12542,1993-06-04,Tidak Sekolah,Pedagang,"Desa_55, Jember"
I012543,Ibu_12543,1996-05-07,S1,Petani,"Desa_139, Jember"
I012544,Ibu_12544,1999-03-19,S1,Petani,"Desa_68, Jember"
I012545,Ibu_12545,1988-03-03,SMP,Pedagang,"Desa_126, Jember"
I012546,Ibu_12546,2004-01-23,SD,Karyawan,"Desa_62, Jember"
I012547,Ibu_12547,1992-02-02,SMP,IRT,"Desa_131, Jember"
I012548,Ibu_12548,1984-11-15,D3,Pedagang,"Desa_19, Jember"
I012549,Ibu_12549,1999-09-03,Tidak Sekolah,IRT,"Desa_8, Jember"
I012550,Ibu_12550,2009-06-09,SD,Petani,"Desa_195, Jember"
I012551,Ibu_12551,1999-09-16,D3,IRT,"Desa_177, Jember"
I012552,Ibu_12552,1987-04-05,Tidak Sekolah,Karyawan,"Desa_102, Jember"
I012553,Ibu_12553,1986-04-10,SMP,Karyawan,"Desa_63, Jember"
I012554,Ibu_12554,1995-11-13,SMP,Karyawan,"Desa_128, Jember"
I012555,Ibu_12555,1999-06-20,S1,IRT,"Desa_2, Jember"
I012556,Ibu_12556,1980-04-05,SD,Tidak Bekerja,"Desa_176, Jember"
I012557,Ibu_12557,1996-02-11,SD,Tidak Bekerja,"Desa_113, Jember"
I012558,Ibu_12558,2011-10-24,SD,Karyawan,"Desa_44, Jember"
I012559,Ibu_12559,1988-11-25,Tidak Sekolah,IRT,"Desa_19, Jember"
I012560,Ibu_12560,1984-12-18,SMP,IRT,"Desa_144, Jember"
I012561,Ibu_12561,1988-07-02,S1,IRT,"Desa_96, Jember"
I012562,Ibu_12562,1992-10-11,D3,Karyawan,"Desa_10, Jember"
I012563,Ibu_12563,1981-10-21,SD,Karyawan,"Desa_144, Jember"
I012564,Ibu_12564,1985-12-30,SMA,Pedagang,"Desa_33, Jember"
I012565,Ibu_12565,1997-09-12,D3,Tidak Bekerja,"Desa_36, Jember"
I012566,Ibu_12566,1998-11-20,S1,Tidak Bekerja,"Desa_101, Jember"
I012567,Ibu_12567,1994-11-09,SMA,Karyawan,"Desa_17, Jember"
I012568,Ibu_12568,1981-06-01,Tidak Sekolah,Tidak Bekerja,"Desa_103, Jember"
I012569,Ibu_12569,1987-03-11,D3,Petani,"Desa_64, Jember"
I012570,Ibu_12570,2009-11-19,SD,Pedagang,"Desa_79, Jember"
I012571,Ibu_12571,1988-12-04,S1,Petani,"Desa_12, Jember"
I012572,Ibu_12572,2001-07-01,S1,Pedagang,"Desa_88, Jember"
I012573,Ibu_12573,2009-11-03,SD,Karyawan,"Desa_73, Jember"
I012574,Ibu_12574,1991-12-03,SMP,Pedagang,"Desa_100, Jember"
I012575,Ibu_12575,1985-04-30,S1,Tidak Bekerja,"Desa_74, Jember"
I012576,Ibu_12576,1998-11-21,SD,Petani,"Desa_157, Jember"
I012577,Ibu_12577,2001-12-08,SMP,Tidak Bekerja,"Desa_130, Jember"
I012578,Ibu_12578,2004-09-04,SMA,Petani,"Desa_84, Jember"
I012579,Ibu_12579,2002-03-25,SD,Tidak Bekerja,"Desa_158, Jember"
I012580,Ibu_12580,2010-07-31,Tidak Sekolah,Pedagang,"Desa_6, Jember"
I012581,Ibu_12581,2012-01-16,Tidak Sekolah,Pedagang,"Desa_194, Jember"
I012582,Ibu_12582,1985-09-18,SMA,IRT,"Desa_29, Jember"
I012583,Ibu_12583,1994-07-28,S1,Pedagang,"Desa_122, Jember"
I012584,Ibu_12584,1997-12-08,S1,Pedagang,"Desa_89, Jember"
I012585,Ibu_12585,2002-07-06,SMA,Pedagang,"Desa_44, Jember"
I012586,Ibu_12586,2012-07-25,Tidak Sekolah,IRT,"Desa_80, Jember"
I012587,Ibu_12587,1997-06-10,SMP,Petani,"Desa_16, Jember"
I012588,Ibu_12588,1985-11-23,S1,Tidak Bekerja,"Desa_179, Jember"
I012589,Ibu_12589,1984-12-02,SMP,Tidak Bekerja,"Desa_3, Jember"
I012590,Ibu_12590,1984-11-02,Tidak Sekolah,Karyawan,"Desa_19, Jember"
I012591,Ibu_12591,1980-12-12,S1,Petani,"Desa_117, Jember"
I012592,Ibu_12592,1985-08-28,SMA,Tidak Bekerja,"Desa_94, Jember"
I012593,Ibu_12593,1986-12-23,SMA,Petani,"Desa_93, Jember"
I012594,Ibu_12594,1995-06-09,SD,Pedagang,"Desa_7, Jember"
I012595,Ibu_12595,2002-06-06,S1,Karyawan,"Desa_75, Jember"
I012596,Ibu_12596,1980-08-11,Tidak Sekolah,Karyawan,"Desa_152, Jember"
I012597,Ibu_12597,2010-09-13,SD,Tidak Bekerja,"Desa_171, Jember"
I012598,Ibu_12598,1990-08-10,SMA,IRT,"Desa_61, Jember"
I012599,Ibu_12599,1982-05-02,D3,Tidak Bekerja,"Desa_84, Jember"
I012600,Ibu_12600,2010-06-05,S1,IRT,"Desa_116, Jember"
I012601,Ibu_12601,1995-05-07,Tidak Sekolah,Pedagang,"Desa_141, Jember"
I012602,Ibu_12602,1999-04-10,SD,Pedagang,"Desa_30, Jember"
I012603,Ibu_12603,2006-10-13,SMA,Tidak Bekerja,"Desa_74, Jember"
I012604,Ibu_12604,1980-05-11,SMP,Tidak Bekerja,"Desa_24, Jember"
I012605,Ibu_12605,1999-06-26,SMA,Karyawan,"Desa_39, Jember"
I012606,Ibu_12606,2001-07-16,D3,IRT,"Desa_121, Jember"
I012607,Ibu_12607,1992-12-25,SMP,Petani,"Desa_125, Jember"
I012608,Ibu_12608,1992-08-28,S1,Tidak Bekerja,"Desa_7, Jember"
I012609,Ibu_12609,2001-10-18,SMP,Karyawan,"Desa_20, Jember"
I012610,Ibu_12610,1983-09-15,S1,Pedagang,"Desa_188, Jember"
I012611,Ibu_12611,1999-03-29,SMA,Petani,"Desa_93, Jember"
I012612,Ibu_12612,1991-02-11,SD,Petani,"Desa_62, Jember"
I012613,Ibu_12613,2007-09-14,Tidak Sekolah,Tidak Bekerja,"Desa_50, Jember"
I012614,Ibu_12614,1986-11-03,D3,Petani,"Desa_134, Jember"
I012615,Ibu_12615,2012-09-17,D3,IRT,"Desa_127, Jember"
I012616,Ibu_12616,2002-12-07,SMP,Pedagang,"Desa_153, Jember"
I012617,Ibu_12617,1988-05-19,Tidak Sekolah,Petani,"Desa_35, Jember"
I012618,Ibu_12618,1991-03-11,SD,IRT,"Desa_170, Jember"
I012619,Ibu_12619,1992-08-11,S1,Karyawan,"Desa_138, Jember"
I012620,Ibu_12620,1985-02-27,SMA,IRT,"Desa_62, Jember"
I012621,Ibu_12621,1991-10-27,Tidak Sekolah,Karyawan,"Desa_151, Jember"
I012622,Ibu_12622,2011-06-11,SMP,Tidak Bekerja,"Desa_44, Jember"
I012623,Ibu_12623,1991-02-04,SMP,IRT,"Desa_153, Jember"
I012624,Ibu_12624,2009-11-21,Tidak Sekolah,Tidak Bekerja,"Desa_32, Jember"
I012625,Ibu_12625,1999-04-02,Tidak Sekolah,IRT,"Desa_40, Jember"
I012626,Ibu_12626,1988-11-24,D3,Pedagang,"Desa_62, Jember"
I012627,Ibu_12627,2001-04-04,D3,Tidak Bekerja,"Desa_129, Jember"
I012628,Ibu_12628,2011-09-09,SD,Karyawan,"Desa_173, Jember"
I012629,Ibu_12629,1984-08-15,S1,Tidak Bekerja,"Desa_32, Jember"
I012630,Ibu_12630,2011-06-14,SMA,Karyawan,"Desa_188, Jember"
I012631,Ibu_12631,2012-10-06,S1,IRT,"Desa_21, Jember"
I012632,Ibu_12632,2002-07-14,S1,IRT,"Desa_168, Jember"
I012633,Ibu_12633,2007-05-31,D3,Pedagang,"Desa_142, Jember"
I012634,Ibu_12634,1988-02-16,Tidak Sekolah,IRT,"Desa_126, Jember"
I012635,Ibu_12635,1988-06-18,S1,Tidak Bekerja,"Desa_72, Jember"
I012636,Ibu_12636,2006-07-09,Tidak Sekolah,Petani,"Desa_168, Jember"
I012637,Ibu_12637,2008-03-18,D3,Petani,"Desa_12, Jember"
I012638,Ibu_12638,2008-06-17,SMA,Pedagang,"Desa_15, Jember"
I012639,Ibu_12639,1986-09-02,D3,Pedagang,"Desa_127, Jember"
I012640,Ibu_12640,1990-04-16,Tidak Sekolah,IRT,"Desa_65, Jember"
I012641,Ibu_12641,1985-05-27,Tidak Sekolah,Petani,"Desa_58, Jember"
I012642,Ibu_12642,1985-12-07,SMP,Tidak Bekerja,"Desa_193, Jember"
I012643,Ibu_12643,1997-12-31,S1,Tidak Bekerja,"Desa_37, Jember"
I012644,Ibu_12644,1981-09-20,SMP,Petani,"Desa_99, Jember"
I012645,Ibu_12645,1992-04-13,SMA,Tidak Bekerja,"Desa_43, Jember"
I012646,Ibu_12646,1988-08-14,Tidak Sekolah,Pedagang,"Desa_138, Jember"
I012647,Ibu_12647,1986-07-23,Tidak Sekolah,Pedagang,"Desa_187, Jember"
I012648,Ibu_12648,1999-02-14,S1,Pedagang,"Desa_162, Jember"
I012649,Ibu_12649,1980-10-16,Tidak Sekolah,IRT,"Desa_65, Jember"
I012650,Ibu_12650,2007-08-27,SMP,Tidak Bekerja,"Desa_55, Jember"
I012651,Ibu_12651,1988-12-14,SMP,Petani,"Desa_43, Jember"
I012652,Ibu_12652,1984-01-29,S1,Petani,"Desa_58, Jember"
I012653,Ibu_12653,1982-04-14,SMP,Karyawan,"Desa_170, Jember"
I012654,Ibu_12654,1997-01-22,Tidak Sekolah,Tidak Bekerja,"Desa_125, Jember"
I012655,Ibu_12655,1998-04-09,S1,Tidak Bekerja,"Desa_99, Jember"
I012656,Ibu_12656,2003-07-20,SD,IRT,"Desa_11, Jember"
I012657,Ibu_12657,1993-09-29,SD,Pedagang,"Desa_187, Jember"
I012658,Ibu_12658,2011-05-29,S1,Karyawan,"Desa_162, Jember"
I012659,Ibu_12659,2008-05-29,SMP,Pedagang,"Desa_55, Jember"
I012660,Ibu_12660,1990-05-19,SMP,Petani,"Desa_82, Jember"
I012661,Ibu_12661,1989-12-12,SMP,Pedagang,"Desa_97, Jember"
I012662,Ibu_12662,1995-01-29,SMA,IRT,"Desa_122, Jember"
I012663,Ibu_12663,1999-02-10,SMP,Karyawan,"Desa_36, Jember"
I012664,Ibu_12664,2001-06-30,SD,Pedagang,"Desa_152, Jember"
I012665,Ibu_12665,1982-10-02,D3,Petani,"Desa_72, Jember"
I012666,Ibu_12666,2002-11-14,S1,Tidak Bekerja,"Desa_71, Jember"
I012667,Ibu_12667,1999-02-27,S1,Petani,"Desa_38, Jember"
I012668,Ibu_12668,2008-11-18,SMA,IRT,"Desa_74, Jember"
I012669,Ibu_12669,1982-04-26,D3,Petani,"Desa_124, Jember"
I012670,Ibu_12670,1993-08-25,S1,Tidak Bekerja,"Desa_45, Jember"
I012671,Ibu_12671,1984-12-08,Tidak Sekolah,Pedagang,"Desa_36, Jember"
I012672,Ibu_12672,1992-01-29,SMA,IRT,"Desa_41, Jember"
I012673,Ibu_12673,1996-04-22,Tidak Sekolah,IRT,"Desa_109, Jember"
I012674,Ibu_12674,1992-08-01,D3,Karyawan,"Desa_74, Jember"
I012675,Ibu_12675,1995-09-30,D3,Tidak Bekerja,"Desa_123, Jember"
I012676,Ibu_12676,2011-12-02,D3,Karyawan,"Desa_39, Jember"
I012677,Ibu_12677,1998-10-02,Tidak Sekolah,Karyawan,"Desa_129, Jember"
I012678,Ibu_12678,1991-01-29,D3,Karyawan,"Desa_64, Jember"
I012679,Ibu_12679,1994-05-07,S1,Pedagang,"Desa_165, Jember"
I012680,Ibu_12680,1982-02-18,SD,Pedagang,"Desa_63, Jember"
I012681,Ibu_12681,1988-02-25,S1,IRT,"Desa_57, Jember"
I012682,Ibu_12682,1981-10-31,D3,IRT,"Desa_79, Jember"
I012683,Ibu_12683,1980-01-09,SMA,Pedagang,"Desa_192, Jember"
I012684,Ibu_12684,1982-05-04,SMA,Petani,"Desa_61, Jember"
I012685,Ibu_12685,2009-08-16,S1,Pedagang,"Desa_41, Jember"
I012686,Ibu_12686,1994-06-05,SMP,Karyawan,"Desa_162, Jember"
I012687,Ibu_12687,1989-07-05,D3,Karyawan,"Desa_97, Jember"
I012688,Ibu_12688,1992-10-18,SMA,IRT,"Desa_12, Jember"
I012689,Ibu_12689,2001-03-05,Tidak Sekolah,Petani,"Desa_198, Jember"
I012690,Ibu_12690,1992-07-26,SMA,Karyawan,"Desa_176, Jember"
I012691,Ibu_12691,2007-03-17,S1,Karyawan,"Desa_173, Jember"
I012692,Ibu_12692,1984-07-08,SMA,Petani,"Desa_56, Jember"
I012693,Ibu_12693,1999-04-30,S1,Petani,"Desa_47, Jember"
I012694,Ibu_12694,1988-04-16,D3,Karyawan,"Desa_35, Jember"
I012695,Ibu_12695,1991-04-26,SMA,IRT,"Desa_39, Jember"
I012696,Ibu_12696,2002-01-14,SMP,Pedagang,"Desa_169, Jember"
I012697,Ibu_12697,1996-04-22,SD,Petani,"Desa_115, Jember"
I012698,Ibu_12698,1994-12-29,SMP,Pedagang,"Desa_85, Jember"
I012699,Ibu_12699,1993-08-26,SMA,Karyawan,"Desa_97, Jember"
I012700,Ibu_12700,1985-01-01,Tidak Sekolah,Pedagang,"Desa_26, Jember"
I012701,Ibu_12701,1984-05-06,SMP,IRT,"Desa_128, Jember"
I012702,Ibu_12702,2010-01-03,SD,Pedagang,"Desa_167, Jember"
I012703,Ibu_12703,1980-08-11,D3,IRT,"Desa_91, Jember"
I012704,Ibu_12704,2010-08-20,SMA,Karyawan,"Desa_136, Jember"
I012705,Ibu_12705,2004-10-01,SMA,Petani,"Desa_55, Jember"
I012706,Ibu_12706,1985-11-04,Tidak Sekolah,Petani,"Desa_79, Jember"
I012707,Ibu_12707,1994-11-09,Tidak Sekolah,Tidak Bekerja,"Desa_175, Jember"
I012708,Ibu_12708,1996-03-04,SMA,Pedagang,"Desa_70, Jember"
I012709,Ibu_12709,1996-03-17,S1,Karyawan,"Desa_172, Jember"
I012710,Ibu_12710,2006-06-01,Tidak Sekolah,Karyawan,"Desa_19, Jember"
I012711,Ibu_12711,2003-09-21,SMP,IRT,"Desa_117, Jember"
I012712,Ibu_12712,2007-02-15,S1,Pedagang,"Desa_57, Jember"
I012713,Ibu_12713,1996-09-01,Tidak Sekolah,Tidak Bekerja,"Desa_7, Jember"
I012714,Ibu_12714,1990-09-08,S1,Petani,"Desa_160, Jember"
I012715,Ibu_12715,2009-03-02,D3,Pedagang,"Desa_130, Jember"
I012716,Ibu_12716,1992-05-18,SMA,Petani,"Desa_179, Jember"
I012717,Ibu_12717,1989-06-03,S1,Karyawan,"Desa_22, Jember"
I012718,Ibu_12718,2006-03-18,Tidak Sekolah,Pedagang,"Desa_188, Jember"
I012719,Ibu_12719,1997-03-24,D3,Tidak Bekerja,"Desa_132, Jember"
I012720,Ibu_12720,1983-11-30,SMA,Pedagang,"Desa_193, Jember"
I012721,Ibu_12721,1984-10-08,SD,IRT,"Desa_22, Jember"
I012722,Ibu_12722,1985-11-07,Tidak Sekolah,Karyawan,"Desa_184, Jember"
I012723,Ibu_12723,2008-03-28,SD,Tidak Bekerja,"Desa_191, Jember"
I012724,Ibu_12724,2006-12-30,Tidak Sekolah,Petani,"Desa_148, Jember"
I012725,Ibu_12725,1985-05-25,Tidak Sekolah,Karyawan,"Desa_182, Jember"
I012726,Ibu_12726,1981-11-03,SMA,Pedagang,"Desa_37, Jember"
I012727,Ibu_12727,2006-04-24,S1,Karyawan,"Desa_74, Jember"
I012728,Ibu_12728,2009-05-08,D3,Karyawan,"Desa_188, Jember"
I012729,Ibu_12729,1988-07-17,Tidak Sekolah,Petani,"Desa_169, Jember"
I012730,Ibu_12730,1988-08-26,SMP,IRT,"Desa_37, Jember"
I012731,Ibu_12731,2011-08-11,D3,Karyawan,"Desa_72, Jember"
I012732,Ibu_12732,1999-12-30,D3,IRT,"Desa_29, Jember"
I012733,Ibu_12733,1984-06-04,SMA,Pedagang,"Desa_44, Jember"
I012734,Ibu_12734,1983-05-11,SD,Karyawan,"Desa_154, Jember"
I012735,Ibu_12735,2004-07-08,Tidak Sekolah,IRT,"Desa_112, Jember"
I012736,Ibu_12736,2007-10-07,Tidak Sekolah,IRT,"Desa_58, Jember"
I012737,Ibu_12737,1995-05-20,SD,Karyawan,"Desa_92, Jember"
I012738,Ibu_12738,1993-07-10,S1,Pedagang,"Desa_155, Jember"
I012739,Ibu_12739,2012-07-15,S1,IRT,"Desa_127, Jember"
I012740,Ibu_12740,2001-04-09,D3,Tidak Bekerja,"Desa_95, Jember"
I012741,Ibu_12741,1989-01-22,D3,Karyawan,"Desa_42, Jember"
I012742,Ibu_12742,2003-12-07,SMA,Pedagang,"Desa_36, Jember"
